date,district,commodity,min_price_rs_per_quintal,modal_price_rs_per_quintal,max_price_rs_per_quintal,avg_price_rs_per_quintal
2022-03-02,Kolar,Tomato,942.43,1128.73,1363.53,1152.98
2022-03-03,Kolar,Tomato,1127.35,1304.06,1610.13,1368.74
2022-03-04,Kolar,Tomato,892.04,1157.78,1402.69,1147.36
2022-03-05,Kolar,Tomato,1062.09,1354.19,1680.83,1371.46
2022-03-06,Kolar,Tomato,1252.43,1419.38,1728.28,1490.35
2022-03-07,Kolar,Tomato,952.41,1264.79,1406.44,1179.42
2022-03-08,Kolar,Tomato,867.24,1005.02,1327.14,1097.19
2022-03-09,Kolar,Tomato,1103.15,1343.56,1627.19,1365.17
2022-03-10,Kolar,Tomato,1122.73,1374.18,1713.93,1418.33
2022-03-11,Kolar,Tomato,1030.68,1372.29,1557.27,1293.97
2022-03-12,Kolar,Tomato,1286.65,1473.98,1622.63,1454.64
2022-03-13,Kolar,Tomato,963.96,1198.99,1392.42,1178.19
2022-03-14,Kolar,Tomato,1172.62,1410.89,1800.51,1486.56
2022-03-15,Kolar,Tomato,1255.28,1474.03,1657.99,1456.64
2022-03-16,Kolar,Tomato,957.26,1119.08,1485.27,1221.26
2022-03-17,Kolar,Tomato,1226.07,1372.36,1583.37,1404.72
2022-03-18,Kolar,Tomato,1057.8,1274.91,1467.61,1262.71
2022-03-19,Kolar,Tomato,1074.78,1326.96,1519.86,1297.32
2022-03-20,Kolar,Tomato,1232.14,1379.7,1522.49,1377.32
2022-03-21,Kolar,Tomato,1083.84,1280.66,1655.83,1369.83
2022-03-22,Kolar,Tomato,1000.64,1259.1,1660.45,1330.54
2022-03-23,Kolar,Tomato,1034.46,1345.26,1686.34,1360.4
2022-03-24,Kolar,Tomato,1061.81,1211.58,1389.74,1225.77
2022-03-25,Kolar,Tomato,975.28,1212.55,1420.28,1197.78
2022-03-26,Kolar,Tomato,1210.0,1425.08,1737.15,1473.57
2022-03-27,Kolar,Tomato,989.94,1206.33,1614.77,1302.35
2022-03-28,Kolar,Tomato,1111.02,1424.67,1655.24,1383.13
2022-03-29,Kolar,Tomato,1176.92,1400.67,1796.94,1486.93
2022-03-30,Kolar,Tomato,864.18,1138.42,1377.33,1120.76
2022-03-31,Kolar,Tomato,1026.76,1264.48,1485.08,1255.92
2022-04-01,Kolar,Tomato,1239.05,1489.26,1807.93,1523.49
2022-04-02,Kolar,Tomato,1001.58,1228.32,1373.02,1187.3
2022-04-03,Kolar,Tomato,1112.65,1290.33,1677.01,1394.83
2022-04-04,Kolar,Tomato,1225.11,1401.42,1626.81,1425.96
2022-04-05,Kolar,Tomato,1246.42,1439.81,1844.9,1545.66
2022-04-06,Kolar,Tomato,994.17,1315.35,1469.36,1231.77
2022-04-07,Kolar,Tomato,992.19,1273.48,1704.91,1348.55
2022-04-08,Kolar,Tomato,1258.55,1515.43,1740.1,1499.32
2022-04-09,Kolar,Tomato,1382.41,1552.88,2050.87,1716.64
2022-04-10,Kolar,Tomato,1278.78,1461.06,1902.84,1590.81
2022-04-11,Kolar,Tomato,1185.86,1353.13,1815.85,1500.86
2022-04-12,Kolar,Tomato,990.46,1245.11,1518.38,1254.42
2022-04-13,Kolar,Tomato,1011.15,1241.57,1591.5,1301.33
2022-04-14,Kolar,Tomato,1151.28,1402.96,1673.28,1412.28
2022-04-15,Kolar,Tomato,1074.86,1389.41,1592.39,1333.62
2022-04-16,Kolar,Tomato,1136.71,1506.26,1823.73,1480.22
2022-04-17,Kolar,Tomato,1262.13,1414.89,1615.01,1438.57
2022-04-18,Kolar,Tomato,908.08,1155.16,1554.28,1231.18
2022-04-19,Kolar,Tomato,1147.84,1460.37,1641.54,1394.69
2022-04-20,Kolar,Tomato,924.83,1212.88,1512.83,1218.83
2022-04-21,Kolar,Tomato,1142.73,1285.01,1614.76,1378.75
2022-04-22,Kolar,Tomato,1137.82,1359.46,1678.28,1408.05
2022-04-23,Kolar,Tomato,1332.2,1567.19,1983.35,1657.77
2022-04-24,Kolar,Tomato,1506.64,1699.08,1918.34,1712.49
2022-04-25,Kolar,Tomato,1120.02,1396.8,1730.29,1425.15
2022-04-26,Kolar,Tomato,1096.22,1300.03,1523.38,1309.8
2022-04-27,Kolar,Tomato,1046.13,1384.1,1847.83,1446.98
2022-04-28,Kolar,Tomato,1108.16,1424.34,1838.13,1473.14
2022-04-29,Kolar,Tomato,1117.08,1277.12,1715.34,1416.21
2022-04-30,Kolar,Tomato,1322.37,1528.73,1695.95,1509.16
2022-05-01,Kolar,Tomato,1074.3,1338.53,1567.8,1321.05
2022-05-02,Kolar,Tomato,1103.48,1368.2,1571.87,1337.68
2022-05-03,Kolar,Tomato,1150.3,1385.85,1528.3,1339.3
2022-05-04,Kolar,Tomato,1015.49,1353.93,1571.34,1293.42
2022-05-05,Kolar,Tomato,1101.71,1401.33,1779.26,1440.48
2022-05-06,Kolar,Tomato,956.1,1223.83,1416.92,1186.51
2022-05-07,Kolar,Tomato,967.2,1228.08,1507.16,1237.18
2022-05-08,Kolar,Tomato,1010.36,1160.15,1533.67,1272.01
2022-05-09,Kolar,Tomato,1062.75,1341.94,1708.88,1385.81
2022-05-10,Kolar,Tomato,1074.35,1379.63,1653.7,1364.03
2022-05-11,Kolar,Tomato,1104.68,1337.97,1596.36,1350.52
2022-05-12,Kolar,Tomato,1302.87,1480.8,1797.59,1550.23
2022-05-13,Kolar,Tomato,1003.14,1275.94,1460.0,1231.57
2022-05-14,Kolar,Tomato,1031.1,1353.54,1703.43,1367.26
2022-05-15,Kolar,Tomato,915.06,1138.9,1356.48,1135.77
2022-05-16,Kolar,Tomato,1051.83,1220.01,1601.98,1326.9
2022-05-17,Kolar,Tomato,1121.03,1346.41,1735.71,1428.37
2022-05-18,Kolar,Tomato,1187.73,1361.27,1705.16,1446.44
2022-05-19,Kolar,Tomato,1091.02,1220.46,1453.63,1272.32
2022-05-20,Kolar,Tomato,1080.43,1243.45,1433.05,1256.74
2022-05-21,Kolar,Tomato,896.17,1066.14,1379.62,1137.89
2022-05-22,Kolar,Tomato,990.14,1201.63,1467.91,1229.03
2022-05-23,Kolar,Tomato,1018.68,1347.44,1557.9,1288.29
2022-05-24,Kolar,Tomato,1172.06,1305.7,1499.97,1336.01
2022-05-25,Kolar,Tomato,1043.94,1292.77,1475.5,1259.72
2022-05-26,Kolar,Tomato,954.16,1234.63,1597.96,1276.06
2022-05-27,Kolar,Tomato,1041.61,1225.41,1418.1,1229.86
2022-05-28,Kolar,Tomato,904.55,1141.19,1405.55,1155.05
2022-05-29,Kolar,Tomato,1089.31,1300.1,1576.87,1333.09
2022-05-30,Kolar,Tomato,1058.01,1262.52,1571.71,1314.86
2022-05-31,Kolar,Tomato,1034.76,1266.76,1671.22,1352.99
2022-06-01,Kolar,Tomato,998.2,1140.26,1501.65,1249.93
2022-06-02,Kolar,Tomato,742.84,940.61,1140.74,941.79
2022-06-03,Kolar,Tomato,1083.94,1326.25,1463.97,1273.95
2022-06-04,Kolar,Tomato,940.86,1132.67,1366.69,1153.77
2022-06-05,Kolar,Tomato,919.29,1082.09,1354.29,1136.79
2022-06-06,Kolar,Tomato,1096.91,1264.31,1567.03,1331.97
2022-06-07,Kolar,Tomato,913.99,1129.47,1426.33,1170.16
2022-06-08,Kolar,Tomato,1100.21,1299.09,1479.04,1289.62
2022-06-09,Kolar,Tomato,959.01,1241.29,1566.05,1262.53
2022-06-10,Kolar,Tomato,1107.56,1244.59,1425.88,1266.72
2022-06-11,Kolar,Tomato,802.56,993.93,1279.82,1041.19
2022-06-12,Kolar,Tomato,1115.99,1298.53,1538.46,1327.23
2022-06-13,Kolar,Tomato,888.35,1179.67,1507.0,1197.68
2022-06-14,Kolar,Tomato,858.24,1099.21,1222.28,1040.26
2022-06-15,Kolar,Tomato,951.37,1155.89,1389.34,1170.36
2022-06-16,Kolar,Tomato,811.8,920.68,1175.03,993.42
2022-06-17,Kolar,Tomato,976.66,1177.99,1362.6,1169.63
2022-06-18,Kolar,Tomato,889.95,1000.53,1299.51,1094.73
2022-06-19,Kolar,Tomato,787.04,956.81,1203.37,995.21
2022-06-20,Kolar,Tomato,767.16,931.51,1161.49,964.32
2022-06-21,Kolar,Tomato,954.39,1242.75,1476.87,1215.63
2022-06-22,Kolar,Tomato,895.42,1028.74,1255.7,1075.56
2022-06-23,Kolar,Tomato,1010.03,1283.31,1603.29,1306.66
2022-06-24,Kolar,Tomato,911.46,1029.97,1254.62,1083.04
2022-06-25,Kolar,Tomato,784.1,884.37,1127.19,955.65
2022-06-26,Kolar,Tomato,847.14,950.24,1148.3,997.72
2022-06-27,Kolar,Tomato,1016.4,1227.49,1412.31,1214.36
2022-06-28,Kolar,Tomato,898.78,1055.44,1217.44,1058.11
2022-06-29,Kolar,Tomato,869.65,1003.31,1105.1,987.37
2022-06-30,Kolar,Tomato,833.73,1083.26,1273.09,1053.41
2022-07-01,Kolar,Tomato,940.31,1119.22,1440.69,1190.5
2022-07-02,Kolar,Tomato,897.14,1188.04,1542.72,1219.93
2022-07-03,Kolar,Tomato,1008.3,1222.72,1406.88,1207.59
2022-07-04,Kolar,Tomato,773.75,1000.68,1340.67,1057.21
2022-07-05,Kolar,Tomato,683.9,879.68,1078.13,881.01
2022-07-06,Kolar,Tomato,792.0,984.15,1308.17,1050.09
2022-07-07,Kolar,Tomato,863.73,1059.96,1353.24,1108.48
2022-07-08,Kolar,Tomato,765.92,908.05,1162.86,964.39
2022-07-09,Kolar,Tomato,687.96,903.83,1013.42,850.69
2022-07-10,Kolar,Tomato,870.9,1054.93,1218.45,1044.67
2022-07-11,Kolar,Tomato,779.61,1002.85,1105.34,942.47
2022-07-12,Kolar,Tomato,842.49,1007.64,1288.81,1065.65
2022-07-13,Kolar,Tomato,767.58,907.72,1076.66,922.12
2022-07-14,Kolar,Tomato,805.29,966.15,1252.77,1029.03
2022-07-15,Kolar,Tomato,755.7,877.96,1040.15,897.93
2022-07-16,Kolar,Tomato,873.0,1090.79,1423.3,1148.15
2022-07-17,Kolar,Tomato,954.11,1103.31,1249.69,1101.9
2022-07-18,Kolar,Tomato,613.37,752.68,860.57,736.97
2022-07-19,Kolar,Tomato,705.68,857.84,1016.73,861.21
2022-07-20,Kolar,Tomato,665.05,784.99,943.65,804.35
2022-07-21,Kolar,Tomato,663.77,881.78,1046.83,855.3
2022-07-22,Kolar,Tomato,801.47,945.02,1219.94,1010.71
2022-07-23,Kolar,Tomato,654.3,776.35,872.8,763.55
2022-07-24,Kolar,Tomato,665.05,834.99,991.81,828.43
2022-07-25,Kolar,Tomato,625.92,820.48,1074.27,850.1
2022-07-26,Kolar,Tomato,734.02,961.21,1073.38,903.7
2022-07-27,Kolar,Tomato,835.24,940.07,1255.54,1045.39
2022-07-28,Kolar,Tomato,717.35,840.59,1131.92,924.64
2022-07-29,Kolar,Tomato,725.93,943.91,1059.2,892.56
2022-07-30,Kolar,Tomato,685.08,852.61,999.96,842.52
2022-07-31,Kolar,Tomato,739.2,881.19,1051.35,895.28
2022-08-01,Kolar,Tomato,971.81,1110.22,1436.73,1204.27
2022-08-02,Kolar,Tomato,806.42,1065.91,1331.31,1068.86
2022-08-03,Kolar,Tomato,585.05,744.81,939.28,762.16
2022-08-04,Kolar,Tomato,880.0,996.08,1284.32,1082.16
2022-08-05,Kolar,Tomato,743.62,989.68,1117.84,930.73
2022-08-06,Kolar,Tomato,585.45,750.37,981.71,783.58
2022-08-07,Kolar,Tomato,878.04,982.31,1253.83,1065.94
2022-08-08,Kolar,Tomato,896.37,1064.56,1324.67,1110.52
2022-08-09,Kolar,Tomato,585.08,741.31,980.33,782.71
2022-08-10,Kolar,Tomato,579.14,761.97,971.57,775.36
2022-08-11,Kolar,Tomato,746.92,990.31,1139.27,943.1
2022-08-12,Kolar,Tomato,705.63,896.94,1083.0,894.31
2022-08-13,Kolar,Tomato,817.61,926.77,1133.91,975.76
2022-08-14,Kolar,Tomato,729.32,897.75,999.91,864.62
2022-08-15,Kolar,Tomato,772.34,900.11,1204.94,988.64
2022-08-16,Kolar,Tomato,612.95,690.46,781.7,697.32
2022-08-17,Kolar,Tomato,788.32,971.79,1238.41,1013.36
2022-08-18,Kolar,Tomato,765.45,982.99,1205.7,985.57
2022-08-19,Kolar,Tomato,671.75,811.72,898.09,784.92
2022-08-20,Kolar,Tomato,736.17,830.69,1105.81,920.99
2022-08-21,Kolar,Tomato,564.98,648.91,851.99,708.49
2022-08-22,Kolar,Tomato,677.17,891.15,1097.07,887.12
2022-08-23,Kolar,Tomato,764.19,894.96,1035.68,899.94
2022-08-24,Kolar,Tomato,681.82,815.79,922.17,802.0
2022-08-25,Kolar,Tomato,846.41,955.18,1137.48,991.94
2022-08-26,Kolar,Tomato,597.22,777.25,904.61,750.91
2022-08-27,Kolar,Tomato,732.36,882.25,1082.23,907.29
2022-08-28,Kolar,Tomato,607.96,689.36,924.85,766.4
2022-08-29,Kolar,Tomato,654.23,806.19,1002.7,828.46
2022-08-30,Kolar,Tomato,645.89,785.47,1038.78,842.34
2022-08-31,Kolar,Tomato,631.94,830.88,1049.17,840.56
2022-09-01,Kolar,Tomato,599.36,757.03,922.68,761.02
2022-09-02,Kolar,Tomato,625.53,783.2,1028.86,827.19
2022-09-03,Kolar,Tomato,798.84,895.79,1090.93,944.88
2022-09-04,Kolar,Tomato,587.97,742.01,977.35,782.66
2022-09-05,Kolar,Tomato,491.05,599.48,703.12,597.08
2022-09-06,Kolar,Tomato,850.81,1000.14,1132.36,991.58
2022-09-07,Kolar,Tomato,738.68,953.96,1253.34,996.01
2022-09-08,Kolar,Tomato,519.46,631.2,787.01,653.23
2022-09-09,Kolar,Tomato,746.47,867.2,1146.68,946.57
2022-09-10,Kolar,Tomato,635.67,722.33,963.91,799.79
2022-09-11,Kolar,Tomato,685.81,812.63,904.79,795.3
2022-09-12,Kolar,Tomato,692.82,814.73,998.25,845.53
2022-09-13,Kolar,Tomato,576.55,749.8,895.06,735.81
2022-09-14,Kolar,Tomato,608.66,682.46,857.48,733.07
2022-09-15,Kolar,Tomato,533.0,692.31,898.9,715.95
2022-09-16,Kolar,Tomato,575.15,663.99,776.96,676.05
2022-09-17,Kolar,Tomato,531.44,672.95,833.92,682.68
2022-09-18,Kolar,Tomato,679.66,763.63,975.3,827.48
2022-09-19,Kolar,Tomato,587.57,684.82,776.31,681.94
2022-09-20,Kolar,Tomato,735.04,851.65,1110.14,922.59
2022-09-21,Kolar,Tomato,741.73,947.46,1185.77,963.75
2022-09-22,Kolar,Tomato,570.42,698.66,934.38,752.4
2022-09-23,Kolar,Tomato,671.07,796.36,943.59,807.33
2022-09-24,Kolar,Tomato,715.8,827.04,932.1,823.95
2022-09-25,Kolar,Tomato,630.28,823.25,1009.82,820.05
2022-09-26,Kolar,Tomato,693.44,775.35,869.52,781.48
2022-09-27,Kolar,Tomato,755.49,855.08,1147.84,951.66
2022-09-28,Kolar,Tomato,651.12,823.63,913.95,782.54
2022-09-29,Kolar,Tomato,539.01,617.13,795.09,667.05
2022-09-30,Kolar,Tomato,720.08,869.93,1071.12,895.6
2022-10-01,Kolar,Tomato,714.54,872.17,1039.76,877.15
2022-10-02,Kolar,Tomato,537.5,674.26,752.78,645.14
2022-10-03,Kolar,Tomato,645.15,770.65,967.59,806.37
2022-10-04,Kolar,Tomato,729.22,848.44,1057.41,893.31
2022-10-05,Kolar,Tomato,602.03,741.74,868.0,735.02
2022-10-06,Kolar,Tomato,756.68,896.13,1189.66,973.17
2022-10-07,Kolar,Tomato,899.04,1051.64,1236.76,1067.9
2022-10-08,Kolar,Tomato,577.69,674.34,817.6,697.64
2022-10-09,Kolar,Tomato,457.49,603.71,746.16,601.82
2022-10-10,Kolar,Tomato,709.11,806.76,907.66,808.38
2022-10-11,Kolar,Tomato,702.35,857.85,1143.54,922.95
2022-10-12,Kolar,Tomato,587.75,744.59,888.77,738.26
2022-10-13,Kolar,Tomato,745.23,947.82,1061.74,903.49
2022-10-14,Kolar,Tomato,504.99,614.01,734.86,619.92
2022-10-15,Kolar,Tomato,758.6,859.09,1073.91,916.25
2022-10-16,Kolar,Tomato,568.46,704.62,865.57,717.01
2022-10-17,Kolar,Tomato,849.63,985.13,1254.69,1052.16
2022-10-18,Kolar,Tomato,779.4,1019.46,1135.55,957.47
2022-10-19,Kolar,Tomato,566.77,690.0,808.09,687.43
2022-10-20,Kolar,Tomato,645.11,717.78,936.57,790.84
2022-10-21,Kolar,Tomato,769.22,888.69,995.31,882.27
2022-10-22,Kolar,Tomato,579.14,740.98,973.56,776.35
2022-10-23,Kolar,Tomato,646.94,783.97,880.37,763.66
2022-10-24,Kolar,Tomato,623.74,794.52,1039.72,831.73
2022-10-25,Kolar,Tomato,457.05,563.26,670.39,563.72
2022-10-26,Kolar,Tomato,688.57,794.18,995.15,841.86
2022-10-27,Kolar,Tomato,619.29,715.38,814.26,716.78
2022-10-28,Kolar,Tomato,581.38,741.36,827.76,704.57
2022-10-29,Kolar,Tomato,867.22,976.23,1126.56,996.89
2022-10-30,Kolar,Tomato,549.27,654.76,741.16,645.22
2022-10-31,Kolar,Tomato,730.93,905.74,1067.06,898.99
2022-11-01,Kolar,Tomato,641.57,777.38,955.09,798.33
2022-11-02,Kolar,Tomato,655.84,780.06,972.88,814.36
2022-11-03,Kolar,Tomato,760.03,911.33,1182.42,971.22
2022-11-04,Kolar,Tomato,707.92,860.21,1087.36,897.64
2022-11-05,Kolar,Tomato,735.63,890.88,1115.55,925.59
2022-11-06,Kolar,Tomato,731.16,941.66,1132.76,931.96
2022-11-07,Kolar,Tomato,687.82,788.86,961.19,824.51
2022-11-08,Kolar,Tomato,630.4,758.37,912.79,771.6
2022-11-09,Kolar,Tomato,542.54,704.9,923.8,733.17
2022-11-10,Kolar,Tomato,639.55,739.43,855.89,747.72
2022-11-11,Kolar,Tomato,1064.09,1195.79,1317.08,1190.59
2022-11-12,Kolar,Tomato,887.41,994.75,1256.2,1071.81
2022-11-13,Kolar,Tomato,553.13,686.82,790.27,671.7
2022-11-14,Kolar,Tomato,534.51,693.88,917.67,726.09
2022-11-15,Kolar,Tomato,756.64,914.08,1201.8,979.22
2022-11-16,Kolar,Tomato,709.9,925.68,1036.01,872.95
2022-11-17,Kolar,Tomato,827.52,929.69,1047.39,937.45
2022-11-18,Kolar,Tomato,650.88,837.1,1024.44,837.66
2022-11-19,Kolar,Tomato,674.91,856.58,1072.7,873.8
2022-11-20,Kolar,Tomato,742.04,914.97,1069.35,905.7
2022-11-21,Kolar,Tomato,718.64,889.99,1138.47,928.55
2022-11-22,Kolar,Tomato,536.71,617.47,771.05,653.88
2022-11-23,Kolar,Tomato,704.17,860.37,1016.28,860.23
2022-11-24,Kolar,Tomato,612.74,790.0,874.01,743.37
2022-11-25,Kolar,Tomato,724.87,917.46,1181.27,953.07
2022-11-26,Kolar,Tomato,1040.39,1258.99,1452.49,1246.44
2022-11-27,Kolar,Tomato,732.92,949.23,1242.18,987.55
2022-11-28,Kolar,Tomato,733.95,871.94,1050.75,892.35
2022-11-29,Kolar,Tomato,855.44,1024.65,1274.94,1065.19
2022-11-30,Kolar,Tomato,837.04,976.47,1287.22,1062.13
2022-12-01,Kolar,Tomato,867.07,973.52,1281.06,1074.07
2022-12-02,Kolar,Tomato,887.32,1000.54,1193.52,1040.42
2022-12-03,Kolar,Tomato,1051.7,1179.15,1358.65,1205.17
2022-12-04,Kolar,Tomato,630.43,801.35,1036.78,833.6
2022-12-05,Kolar,Tomato,768.68,998.63,1206.61,987.64
2022-12-06,Kolar,Tomato,664.42,835.4,959.04,811.73
2022-12-07,Kolar,Tomato,900.21,1018.03,1350.02,1125.11
2022-12-08,Kolar,Tomato,757.83,845.97,972.46,865.15
2022-12-09,Kolar,Tomato,800.68,911.01,1007.99,904.33
2022-12-10,Kolar,Tomato,713.3,930.59,1028.37,870.83
2022-12-11,Kolar,Tomato,970.66,1088.04,1366.12,1168.39
2022-12-12,Kolar,Tomato,883.57,1086.13,1374.41,1128.99
2022-12-13,Kolar,Tomato,624.74,831.44,979.23,801.98
2022-12-14,Kolar,Tomato,810.27,992.54,1171.2,990.74
2022-12-15,Kolar,Tomato,685.65,905.86,1073.33,879.49
2022-12-16,Kolar,Tomato,702.74,845.07,1073.27,888.0
2022-12-17,Kolar,Tomato,780.88,975.15,1086.84,933.86
2022-12-18,Kolar,Tomato,795.81,969.3,1291.37,1043.59
2022-12-19,Kolar,Tomato,1096.81,1302.67,1505.4,1301.11
2022-12-20,Kolar,Tomato,940.69,1068.58,1442.49,1191.59
2022-12-21,Kolar,Tomato,727.4,856.49,978.87,853.13
2022-12-22,Kolar,Tomato,781.87,959.23,1240.17,1011.02
2022-12-23,Kolar,Tomato,1008.02,1154.78,1334.75,1171.39
2022-12-24,Kolar,Tomato,1141.0,1288.05,1442.88,1291.94
2022-12-25,Kolar,Tomato,654.57,852.35,1124.02,889.3
2022-12-26,Kolar,Tomato,682.35,822.32,1081.09,881.72
2022-12-27,Kolar,Tomato,1012.78,1277.68,1534.35,1273.57
2022-12-28,Kolar,Tomato,836.68,1105.17,1409.76,1123.22
2022-12-29,Kolar,Tomato,815.83,959.49,1189.06,1002.45
2022-12-30,Kolar,Tomato,996.47,1133.1,1488.03,1242.25
2022-12-31,Kolar,Tomato,586.96,757.93,893.42,740.19
2023-01-01,Kolar,Tomato,942.64,1081.18,1330.84,1136.74
2023-01-02,Kolar,Tomato,988.09,1125.38,1374.47,1181.28
2023-01-03,Kolar,Tomato,1066.55,1202.22,1428.81,1247.68
2023-01-04,Kolar,Tomato,769.97,974.9,1289.65,1029.81
2023-01-05,Kolar,Tomato,984.87,1112.1,1269.43,1127.15
2023-01-06,Kolar,Tomato,794.92,996.01,1132.84,963.88
2023-01-07,Kolar,Tomato,951.9,1142.94,1422.08,1186.99
2023-01-08,Kolar,Tomato,765.21,1010.08,1277.12,1021.17
2023-01-09,Kolar,Tomato,812.39,1073.76,1233.38,1022.89
2023-01-10,Kolar,Tomato,865.3,1008.44,1207.79,1036.54
2023-01-11,Kolar,Tomato,989.2,1211.26,1619.02,1304.11
2023-01-12,Kolar,Tomato,978.7,1241.3,1441.96,1210.33
2023-01-13,Kolar,Tomato,868.32,1115.28,1413.16,1140.74
2023-01-14,Kolar,Tomato,980.75,1153.16,1481.85,1231.3
2023-01-15,Kolar,Tomato,734.94,979.85,1187.6,961.27
2023-01-16,Kolar,Tomato,977.83,1122.8,1498.25,1238.04
2023-01-17,Kolar,Tomato,882.11,1157.8,1486.81,1184.46
2023-01-18,Kolar,Tomato,1155.12,1483.36,1801.51,1478.32
2023-01-19,Kolar,Tomato,840.6,1040.43,1292.57,1066.59
2023-01-20,Kolar,Tomato,1114.43,1354.55,1724.55,1419.49
2023-01-21,Kolar,Tomato,1046.98,1303.43,1626.74,1336.86
2023-01-22,Kolar,Tomato,975.6,1222.4,1613.17,1294.39
2023-01-23,Kolar,Tomato,1256.58,1404.64,1670.43,1463.5
2023-01-24,Kolar,Tomato,1051.97,1243.11,1460.62,1256.3
2023-01-25,Kolar,Tomato,941.88,1249.98,1441.8,1191.84
2023-01-26,Kolar,Tomato,978.8,1201.68,1333.2,1156.0
2023-01-27,Kolar,Tomato,1198.17,1359.63,1510.21,1354.19
2023-01-28,Kolar,Tomato,1072.81,1349.08,1777.43,1425.12
2023-01-29,Kolar,Tomato,876.58,1147.08,1456.33,1166.46
2023-01-30,Kolar,Tomato,922.9,1068.47,1351.76,1137.33
2023-01-31,Kolar,Tomato,1014.97,1207.0,1513.16,1264.06
2023-02-01,Kolar,Tomato,952.42,1139.88,1495.87,1224.14
2023-02-02,Kolar,Tomato,934.46,1232.74,1504.03,1219.25
2023-02-03,Kolar,Tomato,1074.33,1393.29,1835.81,1455.07
2023-02-04,Kolar,Tomato,1007.26,1194.31,1421.06,1214.16
2023-02-05,Kolar,Tomato,975.2,1248.38,1662.44,1318.82
2023-02-06,Kolar,Tomato,1044.21,1264.77,1612.16,1328.18
2023-02-07,Kolar,Tomato,1134.36,1363.85,1587.92,1361.14
2023-02-08,Kolar,Tomato,789.82,996.59,1236.79,1013.3
2023-02-09,Kolar,Tomato,1068.52,1197.53,1476.87,1272.69
2023-02-10,Kolar,Tomato,1139.07,1299.76,1474.54,1306.8
2023-02-11,Kolar,Tomato,1220.94,1422.42,1774.91,1497.93
2023-02-12,Kolar,Tomato,931.81,1223.33,1441.94,1186.87
2023-02-13,Kolar,Tomato,812.69,1061.06,1181.06,996.87
2023-02-14,Kolar,Tomato,1124.19,1364.44,1824.49,1474.34
2023-02-15,Kolar,Tomato,942.55,1217.6,1534.63,1238.59
2023-02-16,Kolar,Tomato,1035.55,1154.79,1523.43,1279.49
2023-02-17,Kolar,Tomato,948.86,1226.27,1556.15,1252.5
2023-02-18,Kolar,Tomato,1055.75,1282.62,1525.35,1290.55
2023-02-19,Kolar,Tomato,994.27,1235.7,1517.65,1255.96
2023-02-20,Kolar,Tomato,885.7,1047.04,1328.63,1107.17
2023-02-21,Kolar,Tomato,1094.59,1422.73,1906.55,1500.57
2023-02-22,Kolar,Tomato,1198.5,1471.37,1711.82,1455.16
2023-02-23,Kolar,Tomato,1107.53,1399.8,1845.98,1476.76
2023-02-24,Kolar,Tomato,1049.43,1188.26,1581.6,1315.51
2023-02-25,Kolar,Tomato,985.71,1303.69,1652.57,1319.14
2023-02-26,Kolar,Tomato,1179.88,1330.11,1772.79,1476.33
2023-02-27,Kolar,Tomato,1229.9,1405.69,1686.08,1457.99
2023-02-28,Kolar,Tomato,1125.92,1416.9,1896.17,1511.05
2023-03-01,Kolar,Tomato,1086.7,1251.39,1596.4,1341.55
2023-03-02,Kolar,Tomato,1020.37,1352.05,1501.45,1260.91
2023-03-03,Kolar,Tomato,1252.79,1399.72,1857.04,1554.92
2023-03-04,Kolar,Tomato,1261.81,1522.11,1858.68,1560.25
2023-03-05,Kolar,Tomato,1141.08,1434.44,1742.96,1442.02
2023-03-06,Kolar,Tomato,1163.94,1446.99,1796.6,1480.27
2023-03-07,Kolar,Tomato,1037.11,1364.68,1552.12,1294.61
2023-03-08,Kolar,Tomato,1371.07,1526.12,1857.74,1614.41
2023-03-09,Kolar,Tomato,1064.45,1408.2,1841.62,1453.04
2023-03-10,Kolar,Tomato,1066.9,1257.78,1388.43,1227.66
2023-03-11,Kolar,Tomato,1250.35,1531.52,1789.16,1519.76
2023-03-12,Kolar,Tomato,1292.8,1448.78,1594.54,1443.67
2023-03-13,Kolar,Tomato,1033.75,1313.7,1581.6,1307.67
2023-03-14,Kolar,Tomato,1087.94,1311.07,1680.9,1384.42
2023-03-15,Kolar,Tomato,1156.12,1405.86,1827.19,1491.65
2023-03-16,Kolar,Tomato,1221.07,1427.44,1907.48,1564.28
2023-03-17,Kolar,Tomato,1062.02,1397.02,1749.25,1405.64
2023-03-18,Kolar,Tomato,1100.13,1412.11,1643.22,1371.68
2023-03-19,Kolar,Tomato,1235.91,1580.08,2103.14,1669.52
2023-03-20,Kolar,Tomato,1296.16,1505.9,1948.38,1622.27
2023-03-21,Kolar,Tomato,1090.76,1401.34,1742.72,1416.74
2023-03-22,Kolar,Tomato,1247.75,1492.49,1901.29,1574.52
2023-03-23,Kolar,Tomato,983.02,1256.6,1672.63,1327.83
2023-03-24,Kolar,Tomato,1256.56,1429.14,1826.58,1541.57
2023-03-25,Kolar,Tomato,1425.51,1599.31,1906.52,1666.01
2023-03-26,Kolar,Tomato,1123.07,1356.73,1734.26,1428.66
2023-03-27,Kolar,Tomato,1029.09,1281.81,1422.89,1225.99
2023-03-28,Kolar,Tomato,1025.2,1305.81,1562.53,1293.87
2023-03-29,Kolar,Tomato,949.67,1253.75,1506.48,1228.08
2023-03-30,Kolar,Tomato,1020.0,1290.69,1473.59,1246.8
